id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
nG3Of11I,TRUE,1.50379E+12,1.50379E+12,61,resign,white,15+5,oldpaths,1544,trump216bc,1461,d4 d5 Bf4 e6 Nf3 c5 c3 Nc6 e3 Nf6 Nbd2 Bd6 Bg3 cxd4 cxd4 Qb6 Bxd6 Nb4 Bxb4 Qxb4 b3 Bd7 Be2 h6 O-O g5 Ne5 O-O-O Nxf7 g4 Nxh8 Rxh8 f3 h5 fxg4 hxg4 Rxf6 Qe7 Qc2+ Kb8 Rff1 Qh4 Rf8+ Rxf8 g3 Qf6 Rf1 Qg7 Bxg4 Rxf1+ Kxf1 Qxg4 Kf2 Bb5 Nf3 Be8 Ne5 Qh3 Kg1 Bh5 Nd7+,D00,Queen's Pawn Game: Mason Attack,3
cUzM68JF,TRUE,1.50371E+12,1.50371E+12,44,resign,black,20+5,oldpaths,1563,efer003,1335,d4 d5 Bf4 Nc6 Nf3 f6 e3 g5 Bg3 a6 Bd3 g4 Nfd2 f5 h3 Nh6 Nc3 Bg7 O-O O-O hxg4 Nxg4 Be2 h5 Nb3 e5 Nc5 f4 exf4 exf4 Bxg4 hxg4 Bh2 Bxd4 Nxb7 Qh4 g3 fxg3 Bxg3 Qxg3+ Kh1 Qh3+ Kg1 g3,D00,Queen's Pawn Game: Mason Attack,3
IN15cBnB,TRUE,1.50369E+12,1.50369E+12,54,resign,black,15+5,oldpaths,1595,sale0706,1547,d4 d5 Bf4 Nc6 e3 Nf6 Nf3 Bg4 h3 Bh5 c4 e6 Nbd2 Bb4 a3 Bxd2+ Qxd2 Bxf3 gxf3 O-O b4 Nh5 b5 Nxf4 bxc6 Ng6 cxb7 Rb8 Rb1 c6 c5 Re8 Ba6 e5 Ke2 exd4 Qxd4 Qa5 Bd3 Re7 h4 Ne5 h5 Nxd3 Kxd3 Rexb7 Rxb7 Rxb7 Rg1 Qxa3+ Kc2 Qa2+ Kd3 Rb3+,D00,Queen's Pawn Game: Mason Attack,3
i2I8y9Xh,TRUE,1.50369E+12,1.50369E+12,131,resign,white,30+0,oldpaths,1571,tb-123,1728,d4 Nf6 Bf4 d5 Nf3 e6 c4 Bd6 Bg3 Bxg3 hxg3 h6 Nbd2 c5 e3 cxd4 exd4 Nc6 cxd5 exd5 Bb5 Qe7+ Qe2 Qxe2+ Bxe2 a6 Rc1 O-O Nb3 Ne4 Nc5 Nxc5 dxc5 Be6 O-O Rac8 a3 a5 Bb5 Bg4 Bxc6 bxc6 Ne5 Be6 f4 f5 Ng6 Rfe8 Rf3 Bf7 Ne5 Re7 Nxf7 Rxf7 Rb3 Ra7 Rb6 Kf7 Re1 a4 Kh2 Rcc7 Kh3 Ra5 Rc1 Rb5 Rxb5 cxb5 Kh4 g6 g4 fxg4 Kxg4 Kf6 g3 h5+ Kf3 Kf5 Ke3 Kg4 Kf2 Rc6 Rc3 h4 gxh4 Kxf4 Rf3+ Ke4 Rg3 Rxc5 Rxg6 Rc2+ Kg3 Rxb2 h5 Rb3+ Kg4 Rxa3 h6 Ra1 Rg5 Rh1 Rh5 Rg1+ Kh3 d4 h7 Rh1+ Kg4 Rg1+ Kh3 Kf4 Rh4+ Kf3 Rf4+ Kxf4 Kh2 Re1 h8=Q d3 Qd4+ Re4 Qxd3 b4 Qd2+ Ke5 Qg5+ Kd4 Qa5 Re2+ Kg3,D02,Queen's Pawn Game: London System,5
Mi1AmkiI,TRUE,1.50362E+12,1.50362E+12,47,resign,black,15+5,oldpaths,1579,iris_foxspring,2105,d4 d5 Bf4 Nf6 Nf3 e6 e3 Bd6 Bg3 O-O Bd3 b6 Nbd2 Bb7 a3 Nbd7 c4 Bxg3 hxg3 Re8 Qb1 h6 e4 dxe4 Nxe4 e5 d5 c6 Nd6 e4 Nxe8 Qxe8 Bxe4 cxd5 cxd5 Ba6 Nd2 Nc5 f3 Qe5 Kd1 Qd4 Rh4 Qf2 Kc2 Rc8 Bd3,D02,Queen's Pawn Game: London System,5
ThCXomTn,TRUE,1.50354E+12,1.50354E+12,61,resign,white,15+5,oldpaths,1552,geburah,1436,d4 d5 Bf4 Nf6 e3 g6 Nf3 Bg7 c4 dxc4 Bxc4 O-O Qb3 e6 O-O c6 Nbd2 b5 Bd3 Bb7 a4 a6 Ne4 Nxe4 Bxe4 Qe7 Ne5 Bxe5 Bxe5 Nd7 Bg3 Ra7 axb5 cxb5 Bxb7 Rxb7 Rxa6 Nf6 Bd6 Qd7 Bxf8 Kxf8 Ra8+ Kg7 Rc1 Qd6 Rc5 Ng4 g3 e5 dxe5 Qd2 Rc2 Qe1+ Kg2 Rd7 e6 Rd2 Qc3+ Kh6 Qxd2,D00,Queen's Pawn Game: Mason Attack,3
4dH72B3d,TRUE,1.50346E+12,1.50346E+12,57,mate,white,15+5,oldpaths,1536,urmil007,1667,d4 Nf6 Bf4 d5 Nf3 Nc6 e3 Bg4 h3 Bh5 c4 e6 Qa4 Ne4 c5 Be7 Ne5 O-O g4 Bg6 h4 Nxe5 dxe5 Nxc5 Qd4 Be4 Rh2 c6 Nd2 h6 b4 Na4 a3 Bxh4 Bd3 Qb6 Qxb6 axb6 Bxe4 dxe4 Rxh4 Nc3 g5 c5 gxh6 gxh6 Bxh6 Rfc8 Nc4 Ra6 Nd6 Rc7 Ne8 Rc8 Nf6+ Kh8 Bf8#,D02,Queen's Pawn Game: London System,5
d62Tg4dc,TRUE,1.50345E+12,1.50345E+12,71,resign,white,15+5,oldpaths,1537,antoniogallero,1408,d4 d5 Bf4 Nc6 Nf3 f6 e3 g5 Bg3 Be6 c3 Bf7 Bb5 a6 Bxc6+ bxc6 Qa4 Qd7 O-O Bg6 Rd1 Kf7 Nbd2 e6 c4 Ne7 c5 Nf5 h3 Nxg3 fxg3 h5 Rf1 Kg7 Qd1 Qe7 Rf2 e5 dxe5 fxe5 Qf1 Qxc5 Nxe5 Qxe3 Re1 Qd4 Nxg6 Re8 Nxh8 Rxe1 Qxe1 Kxh8 Qe8 Kg8 Qf7+ Kh8 Kh2 Qg7 Qxf8+ Qxf8 Rxf8+ Kg7 Rc8 g4 Rxc7+ Kf8 h4 a5 Rxc6 d4 Rd6,D00,Queen's Pawn Game: Mason Attack,3
AHmgnsKz,TRUE,1.50343E+12,1.50343E+12,20,resign,black,15+5,oldpaths,1543,euler_jr,1593,d4 Nf6 Bf4 d5 Nf3 Bf5 e3 c6 Nbd2 Qb6 b3 Nbd7 h3 Be4 Nxe4 Nxe4 Bd3 Nc3 Ne5 Nxd1,D02,Queen's Pawn Game: London System,5
MfNml1rl,TRUE,1.50343E+12,1.50343E+12,48,resign,black,30+0,oldpaths,1556,krillnor,1539,d4 d5 Bf4 e6 Nf3 c5 e3 Bd6 Bg3 Bxg3 hxg3 cxd4 exd4 a6 c3 Nf6 Bd3 Nbd7 Nbd2 b5 Ne5 Nxe5 dxe5 Nd7 f4 Bb7 Rh2 Qb6 Nf3 g6 Qd2 Rc8 Rc1 O-O f5 exf5 Qh6 Rfe8 Qxh7+ Kf8 Ng5 Qe3+ Be2 Qxc1+ Kf2 Qxg5 Qh8+ Ke7,D00,Queen's Pawn Game: Mason Attack,3
ySsVdRfw,TRUE,1.50337E+12,1.50337E+12,51,resign,white,20+10,oldpaths,1539,hoanghieudro2,1418,d4 d5 Bf4 Nf6 Nf3 h6 e3 e6 Bd3 Nc6 Nbd2 a6 c3 Bd6 Bg3 Bxg3 hxg3 O-O Qc2 g6 Rxh6 Re8 Nh4 e5 Nxg6 fxg6 Bxg6 Re6 Bh7+ Kf7 Qg6+ Ke7 Qg7+ Kd6 Bf5 Re7 Rxf6+ Re6 Bxe6 Bxe6 O-O-O exd4 exd4 Ne7 Re1 c5 Rexe6+ Kd7 dxc5 Rc8 Rd6+,D02,Queen's Pawn Game: London System,5
8mceLIXN,TRUE,1.50336E+12,1.50336E+12,28,resign,white,20+10,oldpaths,1542,gabrielsol,1399,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6 Qa4 Bd7 Bb5 g5 Bg3 g4 Ne5 Nxe5 Bxe5 a6 Bxd7+ Qxd7 Qxd7+ Kxd7 Bxh8 Ne7,D00,Queen's Pawn Game: Steinitz Countergambit,4
YmJpuJkM,TRUE,1.50336E+12,1.50336E+12,62,resign,black,20+10,oldpaths,1546,crushmik,1877,d4 d5 Bf4 Nf6 Nf3 c5 e3 Bg4 Nbd2 cxd4 Bb5+ Nc6 exd4 Qb6 Bxc6+ bxc6 Nb3 e6 c3 Be7 h3 Bh5 g4 Bg6 Ne5 O-O h4 h6 g5 Nh5 Nd7 Qb5 Nxf8 Bxf8 Be3 Re8 gxh6 gxh6 Rg1 Kh7 f4 Nf6 Qd2 a5 a4 Qxb3 Ke2 Qc4+ Ke1 Bg7 Qg2 Rg8 Qh2 Qd3 Kf2 Ne4+ Kg2 Qxe3 Rae1 Qd2+ Kh1 Nf2+,D02,Queen's Pawn Game: London System,5
4LX77G3m,TRUE,1.50335E+12,1.50335E+12,38,resign,white,20+10,oldpaths,1501,ryan94,1445,d4 Nf6 Bf4 d5 Nf3 Nc6 e3 Nh5 Bg3 Nxg3 hxg3 e6 Bb5 Bd7 Bxc6 Bxc6 Ne5 Bb5 a3 Bd6 Nc3 Ba6 b4 b5 f4 O-O Qh5 h6 g4 Qf6 g5 Qf5 Rc1 Rad8 g4 Qh7 gxh6 Qg6,D02,Queen's Pawn Game: London System,5
h1unxHlo,TRUE,1.5042E+12,1.5042E+12,113,draw,draw,15+0,avelez8,1745,anonymous1705,1714,d4 d5 c4 Nf6 Nc3 Bf5 Bf4 a6 Nf3 e6 a3 Nc6 e3 Bg4 h3 Bxf3 Qxf3 Bd6 Bd3 Bxf4 Qxf4 O-O cxd5 Nxd5 Nxd5 Qxd5 Qe4 Qxe4 Bxe4 Rad8 Bxc6 bxc6 Rc1 Rd6 Ke2 Re8 Rhd1 Rb8 b4 Rb5 Rc4 a5 Rdc1 axb4 axb4 Rb6 f4 Kf8 Kd3 Ke8 e4 f6 e5 fxe5 fxe5 Rd5 Rxc6 Rxb4 R1c4 Rxc4 Kxc4 Kd7 Ra6 Kc8 Rxe6 Rd7 d5 Rf7 Re8+ Kb7 e6 Rf2 e7 Re2 Kd4 h6 g4 g5 d6 cxd6 Kd5 Kc7 Rh8 Rxe7 Rxh6 Re3 h4 gxh4 Rxh4 Rd3+ Ke4 Ra3 Kf5 Ra5+ Kf4 d5 g5 Ra4+ Kg3 Rxh4 Kxh4 Kd7 g6 Ke7 g7 Kf7 Kg5 Kxg7 Kf5 d4 Ke4 d3 Kxd3,D06,Queen's Gambit Refused: Marshall Defense,4
OIyTAHCP,TRUE,1.50419E+12,1.50419E+12,62,resign,white,15+0,avelez8,1734,ars01,1748,d4 d5 c4 Nf6 Nc3 dxc4 e3 Be6 Nf3 a6 b3 cxb3 axb3 Nc6 Bc4 Nd5 Nxd5 Bxd5 O-O h6 Re1 e6 e4 Bxc4 bxc4 Bb4 Re2 Be7 d5 exd5 exd5 Nb8 Qe1 Nd7 Ba3 O-O Bxe7 Qc8 Bxf8 Qxf8 Re7 Rd8 Ne5 Nxe5 Qxe5 c6 Rxb7 cxd5 cxd5 Qc5 Qe4 g6 Rd1 Rc8 Qe7 Qxe7 Rxe7 a5 d6 a4 d7 Rc1,D06,Queen's Gambit Refused: Marshall Defense,4
DNUmSBH4,TRUE,1.50354E+12,1.50354E+12,46,resign,black,10+0,avelez8,1735,mrmaccc,1806,d4 Nf6 c4 g6 Nc3 d5 c5 Bg7 Nf3 O-O Bg5 Re8 Qd2 c6 Bh6 Nbd7 Bxg7 Kxg7 e3 e5 Be2 exd4 exd4 Ne4 Nxe4 dxe4 Ng5 e3 fxe3 Qxg5 h4 Qxe3 Qxe3 Rxe3 Kd2 Re7 Raf1 Nf6 Bc4 Ne4+ Kd3 Ng3 Rxf7+ Rxf7 Bxf7 Kxf7,D80,Gruenfeld Defense,6
iNZuj8bY,TRUE,1.50354E+12,1.50354E+12,91,resign,white,10+0,totoymate,1721,avelez8,1750,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5 hxg5 Rg6 gxh6 Rxh6 Rh1 Rg6 d5 Rxg3+ Kxg3 Qd6+ f4 Kf8 Rh8+ Ke7 Rxd8 Qxd8 Rh1 Qg8+ Kf3 exd5 Qe5+ Kd7 Qxd5+ Kc7 Qxb5 Qd8 Qxa5+ Kd7 Rd1+,D30,Queen's Gambit Declined: Traditional Variation,7
Kan2JKOp,TRUE,1.50354E+12,1.50354E+12,137,outoftime,white,10+0,avelez8,1746,frynoodles,1487,d4 d5 c4 dxc4 e3 Nf6 Bxc4 Bf5 Nf3 e6 O-O Bd6 Nc3 c6 Bd2 Nbd7 Rc1 O-O Re1 Nd5 e4 Nxc3 Bxc3 Bg4 Qd3 b5 Bb3 b4 Bd2 c5 d5 exd5 exd5 Bxf3 Qxf3 Ne5 Qe4 a5 Bc2 f5 Qe2 f4 Qe4 Ng6 Qe6+ Kh8 Qh3 Qg5 Bxg6 Qxg6 Re6 Rf6 Rce1 f3 g3 Rxe6 Qxe6 Qxe6 Rxe6 Rd8 Bg5 Rf8 Rxd6 h6 Be3 Kh7 Bxc5 Re8 Re6 Rc8 Rc6 Re8 Be3 Re5 d6 Rd5 Rc1 Rxd6 Kf1 a4 Ke1 b3 a3 h5 Rd1 Re6 Rd4 g5 Kd2 Kg6 Rxa4 Rd6+ Rd4 Rxd4+ Bxd4 Kf5 Kc3 Ke4 Be3 g4 Kxb3 Kd3 a4 Ke2 a5 Kf1 a6 Kg2 a7 Kxh2 a8=Q Kg2 Qe4 Kh3 Kc2 Kg2 Kd1 Kh3 Ke1 Kg2 b4 Kg1 b5 Kg2 b6 Kg1 b7 Kg2 b8=Q Kg1 Qh8 Kh2 Qxh5+ Kg1 Qhxg4 Kh1 Qh7+,D20,Queen's Gambit Accepted: Old Variation,5
zTwM10Si,TRUE,1.50354E+12,1.50354E+12,18,resign,black,10+0,avelez8,1749,yolandoparada,1631,d4 d5 c4 Nf6 Nc3 e6 Nf3 c5 cxd5 cxd4 Qxd4 Nxd5 Nxd5 exd5 Bf4 Nc6 Qd2 Bb4,D41,Queen's Gambit Declined: Semi-Tarrasch |  5.cxd5,9
PBQ5Il7e,TRUE,1.50354E+12,1.50354E+12,28,resign,black,10+0,avelez8,1769,murattibogurcu,1396,d4 d5 c4 dxc4 e3 Be6 Nc3 Nc6 Nf3 Bg4 Bxc4 Qd7 O-O O-O-O h3 Bxf3 Qxf3 Nf6 Bxf7 h5 d5 Ne5 Be6 Nxf3+ gxf3 Qxe6 d6 Rxd6,D20,Queen's Gambit Accepted: Old Variation,5
7NKtCk3B,TRUE,1.50367E+12,1.50368E+12,111,mate,white,15+0,hafedfree,1729,cdvh,1795,d4 d5 c4 e6 Nc3 Bb4 Qc2 c5 Nf3 cxd4 Nxd4 Nc6 e3 Nf6 h3 O-O Nxc6 bxc6 Bd3 Qa5 Bd2 Ba6 O-O dxc4 Be2 Rfd8 Rfd1 Nd5 Nxd5 c5 a3 Bxd2 Rxd2 Rxd5 Rxd5 exd5 e4 dxe4 Qxe4 Rd8 Bxc4 Qd2 Bxa6 Qxb2 Re1 Rf8 Bd3 g6 a4 Qb4 Qxb4 cxb4 Rb1 Rb8 Bb5 a5 Kf1 Kf8 Ke2 Ke7 Kd3 Kd6 Kd4 f5 f4 h5 g3 Re8 Bxe8 Ke7 Bxg6 Kf6 Bxh5 Ke6 Re1+ Kd6 Rd1 Kc6 Ke5 Kc5 Rd5+ Kc4 Rxa5 b3 Bg6 b2 Bxf5 Kc3 Rc5+ Kd2 a5 Kd1 a6 Kd2 a7 Kd1 a8=Q Kd2 Qd5+ Ke1 Qe4+ Kd2 Qd3+ Ke1 Qb1+ Kf2 Rc2+ Kxg3 Qg1+ Kf3 Qf2#,D31,Queen's Gambit Declined: Queen's Knight Variation,5
0OXPfTEt,TRUE,1.50359E+12,1.50359E+12,33,resign,white,10+0,cdvh,1770,japcan,1872,d4 d5 Nf3 e6 Bf4 Nf6 e3 a6 Bd3 h6 Ne5 Bd6 h4 Nbd7 Qf3 Nf8 h5 c5 Qg3 Bxe5 dxe5 N6d7 Qxg7 c4 Qxh8 cxd3 cxd3 Nc5 Bxh6 Nxd3+ Ke2 Nc1+ Rxc1,D02,Queen's Pawn Game: Zukertort Variation,3
YzMf40DM,TRUE,1.50359E+12,1.50359E+12,90,resign,black,10+0,cdvh,1783,raubstein,1721,d4 d5 Nf3 Nf6 Bf4 Bg4 Ne5 Bf5 e3 Nbd7 Bd3 Bxd3 Qxd3 e6 Nc3 Be7 O-O O-O Rfd1 c5 Qb5 b6 Nc6 Qe8 Qe2 cxd4 Nb5 Nc5 Nxe7+ Qxe7 Bd6 Qd7 Bxf8 d3 cxd3 Rxf8 d4 Nce4 f3 Ng5 h4 Nxf3+ gxf3 a6 Nc3 b5 Rac1 Qe7 e4 dxe4 Nxe4 Nd5 Qf2 Rd8 Nc5 a5 a3 Nf4 Ne4 Nh3+ Kf1 Nxf2 Kxf2 Qxh4+ Ke3 h5 Rc5 Qe7 Rxh5 f5 Ng5 g6 Rh7 Qxg5+ Kf2 Kxh7 Rh1+ Kg7 Rg1 Qd2+ Kg3 Qxd4 Rg2 Qe5+ Kf2 Rd2+ Kg1 Qe3+ Kh1 Qxf3,D02,Queen's Pawn Game: London System,5
XPZikam7,TRUE,1.5035E+12,1.5035E+12,59,mate,white,10+0,cdvh,1706,dashy1,925,d4 d5 Nf3 Nf6 Bf4 Nc6 e3 Bf5 Bb5 e6 Ne5 Bb4+ c3 Ba5 Nxc6 Qc8 Nxa7+ Qd7 Bxd7+ Nxd7 Nb5 O-O Nxc7 Ra6 Nxa6 Nf6 Nc5 Ng4 h3 Nxf2 Kxf2 Bxc3 bxc3 e5 Bxe5 b6 Na4 Bxb1 Rxb1 b5 Rxb5 Rd8 Rb8 Rf8 Rxf8+ Kxf8 Qb3 Ke7 Qb7+ Ke6 Qc6+ Kf5 g4+ Ke4 c4 Kd3 Rd1+ Ke4 Qxd5#,D02,Queen's Pawn Game: London System,5
dRhehsEy,TRUE,1.50367E+12,1.50367E+12,24,resign,black,15+15,trelynn17,1132,sassou,1276,d4 Nf6 c4 d5 Nc3 dxc4 e3 b5 a4 b4 Na2 b3 Nb4 e6 Bd2 Ne4 Bxc4 Nxd2 Qxd2 Qd6 Nd3 Qb6 Qb4 Bxb4+,D06,Queen's Gambit Refused: Marshall Defense,4
Cmhkui8U,TRUE,1.50341E+12,1.50341E+12,9,resign,white,15+15,mdaboczi,1338,sassou,1277,d4 d5 e3 e6 c4 Bb4+ Nd2 dxc4 Qa4+,D00,Queen's Pawn Game #2,3
R6dF4yRx,TRUE,1.50309E+12,1.50309E+12,97,mate,white,15+15,failedocean,1227,sassou,1216,d4 d5 c4 Nf6 c5 Bf5 Nf3 Bxb1 Rxb1 Nc6 g3 Nb4 Bg2 Nxa2 Bf4 b6 c6 e6 Qb3 Nb4 O-O Nxc6 Ne5 Nxd4 Qa4+ b5 Qxd4 Bd6 Nc6 Qd7 Bxd6 cxd6 Nb4 e5 Qd2 a5 Ra1 O-O Nxd5 Nxd5 Qxd5 Qe6 Qxe6 fxe6 Bxa8 Rxa8 e4 d5 exd5 exd5 b4 e4 bxa5 d4 Rfe1 Re8 a6 b4 a7 Ra8 Rxe4 d3 Rxb4 d2 Rba4 d1=Q+ Rxd1 Kf7 Rb1 Kg6 Rb8 Rxa7 Rxa7 Kf5 Rb5+ Ke4 Ra4+ Kd3 Rb3+ Kc2 Rab4 Kc1 Ra3 g6 Rc4+ Kb1 Rb3+ Ka2 Rcb4 h5 h4 g5 hxg5 h4 gxh4 Ka1 Ra4#,D06,Queen's Gambit Refused: Marshall Defense,4
mqZFkCf3,TRUE,1.50306E+12,1.50306E+12,18,resign,black,25+0,sassou,1228,martin74,1626,d4 d5 c4 e6 cxd5 exd5 Nc3 a6 e4 dxe4 Nxe4 Be7 Qe2 Nc6 Nc3 Nxd4 Bg5 Nxe2,D30,Queen's Gambit Declined,4
hl3zLZmV,FALSE,1.5012E+12,1.5012E+12,110,resign,black,10+0,isachess,1845,nicolo97,1917,d4 d5 c4 Nf6 Nc3 Bf5 Nf3 e6 e3 Bb4 Qa4+ Nc6 cxd5 exd5 Bb5 Bxc3+ bxc3 Bd7 Ba3 a6 Bd3 Ne5 Qd1 Nxd3+ Qxd3 Bb5 Qc2 Qd7 Ne5 Qe6 Rc1 O-O-O c4 dxc4 Nxc4 Bxc4 Qxc4 Qxc4 Rxc4 Nd5 O-O Nb6 Rc2 c6 Bb4 Nd5 Bc5 g5 Rb1 f5 Rcb2 Rd7 Rb3 h5 f3 g4 f4 Re8 Kf2 h4 R1b2 a5 a4 Rg8 g3 hxg3+ hxg3 Rh8 Rb1 Rh2+ Kf1 Rh1+ Kg2 Rxb1 Rxb1 Nxe3+ Kf2 Nd5 Re1 b6 Re8+ Kc7 Bf8 Rf7 Ke1 b5 axb5 cxb5 Bc5 b4 Ra8 Kc6 Rxa5 Rb7 Ra6+ Kb5 Rd6 Kc4 Kd2 b3 Kc1 b2+ Kb1 Nc3+ Kc2 b1=Q+ Kd2 Ne4+ Ke2 Rb2+,D06,Queen's Gambit Refused: Marshall Defense,4
